AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT I,PERCENT P&I,PERCENT PIC,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,NUM COVID-19 DEATHS,TOTAL PIC,TOTAL DEATHS,PERCENT COMPLETE
State,New York City,All,2023-24,6,,8.9,11.3,13,91,38,132,"1,167",> 100%
State,New York City,All,2023-24,7,,9.2,11.2,11,91,33,125,"1,112",> 100%
State,New York City,All,2023-24,8,,7.9,9.5,8,78,28,104,"1,094",> 100%
State,New York City,All,2023-24,9,,9.1,11.2,7,90,28,119,"1,065",> 100%
State,New York City,All,2023-24,10,,9,9.7,7,91,15,106,"1,092",> 100%
State,New York City,All,2023-24,11,,8,9.2,8,82,22,103,"1,122",> 100%
State,New York City,All,2023-24,12,,7.2,8.6,5,71,20,91,"1,054",> 100%
State,New York City,All,2023-24,13,,9.7,10.4,5,94,10,106,"1,024",> 100%
State,New York City,All,2023-24,14,,8.6,9.4,3,86,10,97,"1,037",> 100%
State,New York City,All,2023-24,15,,8.1,8.6,4,80,13,89,"1,034",> 100%
State,New York City,All,2023-24,16,,7.3,7.8,4,69,6,78,999,> 100%
State,New York City,All,2023-24,17,,5.5,5.8,3,54,4,61,"1,045",> 100%
State,New York City,All,2023-24,18,,6.8,7,0,67,4,69,982,> 100%
State,New York City,All,2023-24,19,,7.9,8.4,3,74,6,82,979,> 100%
State,New York City,All,2023-24,20,,7.9,8.2,3,78,6,84,"1,023",> 100%
State,New York City,All,2023-24,21,,8.4,8.6,2,81,3,85,994,> 100%
State,New York City,All,2023-24,22,,7.5,8,1,71,6,76,955,> 100%
State,New York City,All,2023-24,23,,7.6,8.1,2,72,6,79,970,> 100%
State,New York City,All,2023-24,24,,7.1,8.1,1,69,16,80,983,> 100%
State,New York City,All,2023-24,25,,7.1,7.5,0,72,6,76,"1,010",> 100%
State,New York City,All,2023-24,26,,6.7,7.4,1,68,8,76,"1,024",> 100%
State,New York City,All,2023-24,27,,6.7,7.3,1,66,11,74,"1,007",> 100%
State,New York City,All,2023-24,28,,8.8,9.5,2,84,16,93,980,> 100%
State,New York City,All,2023-24,29,,7,7.9,0,68,15,77,974,> 100%
State,New York City,All,2023-24,30,,6.9,7.9,0,68,19,78,988,> 100%
State,New York City,All,2023-24,31,,7.8,8.9,0,78,17,89,"1,002",> 100%
State,New York City,All,2023-24,32,,8.8,10.5,0,84,24,101,958,> 100%
State,New York City,All,2023-24,33,,6,7.2,0,57,15,69,956,> 100%
State,New York City,All,2023-24,34,,7.1,7.9,0,69,15,76,967,> 100%
State,New York City,All,2023-24,35,,7.8,8.6,0,81,13,89,"1,039",> 100%
State,New York City,All,2023-24,36,,6.9,8.2,1,64,22,77,936,> 100%
State,New York City,All,2023-24,37,,5.4,6.4,1,54,13,65,"1,013",> 100%
State,New York City,All,2023-24,38,,6.8,7.9,0,65,14,75,952,> 100%
State,New York City,All,2023-24,39,,7.4,7.9,1,72,6,78,984,> 100%
